Sample_no,시설ID,일,주차,내부CO2,내부습도,내부온도,지온,강우감지,일사량,외부온도,외부풍향,외부풍속,지습,급액횟수,급액EC(dS/m),급액pH,급액량(회당),품종,재배형태
1124,farm05,20181114,19주차,302.49375,98.8966667,13.3854167,7.1995833,0.0,579,7.1991667,,0.0,,10,2.75,4.9,101,,수경
1124,farm05,20181115,19주차,292.8683333,99.0275,13.60375,6.4433333,0.0,1459,6.4429167,,0.0,,16,2.51,6.16,82,,수경
1126,farm05,20181109,19주차,329.85,99.025,14.94125,9.7929167,1.0,299,9.7925,,0.0,,9,2.77,5.41,126,,수경
1126,farm05,20181110,19주차,313.1804167,99.0320833,14.9683333,7.4504167,0.0,1470,7.4516667,,0.0,,16,2.52,6.03,84,,수경
1126,farm05,20181111,19주차,294.5975,99.0504167,13.2004167,5.1416667,0.0,391,5.1416667,,0.0,,10,2.76,4.97,118,,수경
1126,farm05,20181112,19주차,306.5983333,99.0379167,13.7804167,6.6033333,0.3470833,1165,6.6041667,,0.0,,11,2.83,5.53,113,,수경
1126,farm05,20181113,19주차,306.76875,99.0370833,14.585,5.6841667,0.0,1325,5.6841667,,0.0,,15,2.56,6.17,92,,수경
1126,farm05,20181114,19주차,302.49375,98.8966667,13.3854167,7.1995833,0.0,579,7.1991667,,0.0,,10,2.75,4.9,101,,수경
1126,farm05,20181115,19주차,292.8683333,99.0275,13.60375,6.4433333,0.0,1459,6.4429167,,0.0,,16,2.51,6.16,82,,수경
1127,farm05,20181109,19주차,329.85,99.025,14.94125,9.7929167,1.0,299,9.7925,,0.0,,9,2.77,5.41,126,,수경
1127,farm05,20181110,19주차,313.1804167,99.0320833,14.9683333,7.4504167,0.0,1470,7.4516667,,0.0,,16,2.52,6.03,84,,수경
1127,farm05,20181111,19주차,294.5975,99.0504167,13.2004167,5.1416667,0.0,391,5.1416667,,0.0,,10,2.76,4.97,118,,수경
1127,farm05,20181112,19주차,306.5983333,99.0379167,13.7804167,6.6033333,0.3470833,1165,6.6041667,,0.0,,11,2.83,5.53,113,,수경
1127,farm05,20181113,19주차,306.76875,99.0370833,14.585,5.6841667,0.0,1325,5.6841667,,0.0,,15,2.56,6.17,92,,수경
1127,farm05,20181114,19주차,302.49375,98.8966667,13.3854167,7.1995833,0.0,579,7.1991667,,0.0,,10,2.75,4.9,101,,수경
1127,farm05,20181115,19주차,292.8683333,99.0275,13.60375,6.4433333,0.0,1459,6.4429167,,0.0,,16,2.51,6.16,82,,수경
1128,farm05,20181116,20주차,305.4020833,99.0058333,12.5358333,3.1125,0.0,1306,3.11375,,0.0,,14,2.51,6.09,83,,수경
1128,farm05,20181117,20주차,298.3308333,99.0408333,13.7716667,7.375,1.0,342,7.3733333,,0.0,,9,2.8,5.26,105,,수경
1128,farm05,20181118,20주차,323.0525,98.9758333,15.7508333,8.5008333,0.0,936,8.5020833,,0.0,,9,2.7,4.95,122,,수경
1128,farm05,20181119,20주차,323.1383333,99.1091667,14.7233333,6.8091667,1.0,1238,6.80875,,0.0,,12,2.86,5.5,122,,수경
1128,farm05,20181120,20주차,311.4295833,99.13625,15.9620833,7.7895833,0.0,1077,7.78875,,0.0,,10,2.8,5.53,36,,수경
1128,farm05,20181121,20주차,301.7454167,98.9666667,13.0495833,6.4858333,1.0,1000,6.485,,0.0,,5,2.61,5.76,112,,수경
1128,farm05,20181122,20주차,311.6329167,98.9758333,13.2225,5.4025,0.0,1177,5.4016667,,0.0,,12,2.84,5.52,103,,수경
1131,farm05,20181116,20주차,305.4020833,99.0058333,12.5358333,3.1125,0.0,1306,3.11375,,0.0,,14,2.51,6.09,83,,수경
1131,farm05,20181117,20주차,298.3308333,99.0408333,13.7716667,7.375,1.0,342,7.3733333,,0.0,,9,2.8,5.26,105,,수경
1131,farm05,20181118,20주차,323.0525,98.9758333,15.7508333,8.5008333,0.0,936,8.5020833,,0.0,,9,2.7,4.95,122,,수경
1131,farm05,20181119,20주차,323.1383333,99.1091667,14.7233333,6.8091667,1.0,1238,6.80875,,0.0,,12,2.86,5.5,122,,수경
1131,farm05,20181120,20주차,311.4295833,99.13625,15.9620833,7.7895833,0.0,1077,7.78875,,0.0,,10,2.8,5.53,36,,수경
1131,farm05,20181121,20주차,301.7454167,98.9666667,13.0495833,6.4858333,1.0,1000,6.485,,0.0,,5,2.61,5.76,112,,수경
1131,farm05,20181122,20주차,311.6329167,98.9758333,13.2225,5.4025,0.0,1177,5.4016667,,0.0,,12,2.84,5.52,103,,수경
1132,farm05,20181123,21주차,324.6620833,99.025,14.2920833,5.9716667,0.0,1203,5.9720833,,0.0,,12,2.87,5.53,120,,수경
1132,farm05,20181124,21주차,317.0625,99.025,13.145,6.1345833,0.0,771,6.1345833,,0.0,,9,2.76,5.0,114,,수경
1132,farm05,20181125,21주차,304.6841667,99.05375,14.56875,11.1970833,1.0,1165,11.1975,,0.0,,12,2.81,5.51,121,,수경
1132,farm05,20181126,21주차,412.0454167,99.1133333,17.1108333,15.5233333,1.0,238,15.5241667,,0.0,,10,2.79,5.47,128,,수경
1132,farm05,20181127,21주차,408.4229167,99.00375,16.6375,12.0195833,1.0,422,12.0195833,,0.0,,10,2.76,5.36,128,,수경
1132,farm05,20181128,21주차,312.0775,99.01375,14.9466667,5.6233333,0.0,1240,5.6233333,,0.0,,11,2.85,5.51,104,,수경
1132,farm05,20181129,21주차,244.9395833,99.1741667,13.6841667,4.5066667,1.0,474,4.5054167,,0.0,,10,2.79,5.31,133,,수경
1135,farm05,20181123,21주차,324.6620833,99.025,14.2920833,5.9716667,0.0,1203,5.9720833,,0.0,,12,2.87,5.53,120,,수경
1135,farm05,20181124,21주차,317.0625,99.025,13.145,6.1345833,0.0,771,6.1345833,,0.0,,9,2.76,5.0,114,,수경
1135,farm05,20181125,21주차,304.6841667,99.05375,14.56875,11.1970833,1.0,1165,11.1975,,0.0,,12,2.81,5.51,121,,수경
1135,farm05,20181126,21주차,412.0454167,99.1133333,17.1108333,15.5233333,1.0,238,15.5241667,,0.0,,10,2.79,5.47,128,,수경
1135,farm05,20181127,21주차,408.4229167,99.00375,16.6375,12.0195833,1.0,422,12.0195833,,0.0,,10,2.76,5.36,128,,수경
1135,farm05,20181128,21주차,312.0775,99.01375,14.9466667,5.6233333,0.0,1240,5.6233333,,0.0,,11,2.85,5.51,104,,수경
1135,farm05,20181129,21주차,244.9395833,99.1741667,13.6841667,4.5066667,1.0,474,4.5054167,,0.0,,10,2.79,5.31,133,,수경
1137,farm05,20181130,22주차,219.8729167,99.0675,12.3975,-0.0129167,1.0,730,-0.0145833,,0.0,,9,2.8,5.19,131,,수경
1137,farm05,20181201,22주차,236.60625,98.95875,11.7575,-2.4941667,1.0,1185,-2.4958333,,0.0,,11,2.84,5.52,102,,수경
1137,farm05,20181202,22주차,241.3070833,98.9491667,10.6879167,-1.8420833,1.0,1309,-1.8420833,,0.0,,14,2.52,6.17,92,,수경
1137,farm05,20181203,22주차,261.82125,96.9154167,9.8116667,-1.7491667,0.0,1286,-1.7495833,,0.0,,14,2.53,6.16,91,,수경
1137,farm05,20181204,22주차,258.8491667,98.9183333,8.6116667,0.5216667,1.0,221,0.52125,,0.0,,10,2.72,5.44,122,,수경
1137,farm05,20181205,22주차,266.0608333,98.9116667,12.1879167,1.3454167,0.0,1155,1.3454167,,0.0,,11,2.88,5.53,132,,수경
1137,farm05,20181206,22주차,273.9670833,98.8041667,9.23125,1.70125,1.0,902,1.7004167,,0.0,,10,2.73,5.22,115,,수경
1139,farm05,20181130,22주차,219.8729167,99.0675,12.3975,-0.0129167,1.0,730,-0.0145833,,0.0,,9,2.8,5.19,131,,수경
1139,farm05,20181201,22주차,236.60625,98.95875,11.7575,-2.4941667,1.0,1185,-2.4958333,,0.0,,11,2.84,5.52,102,,수경
1139,farm05,20181202,22주차,241.3070833,98.9491667,10.6879167,-1.8420833,1.0,1309,-1.8420833,,0.0,,14,2.52,6.17,92,,수경
1139,farm05,20181203,22주차,261.82125,96.9154167,9.8116667,-1.7491667,0.0,1286,-1.7495833,,0.0,,14,2.53,6.16,91,,수경
1139,farm05,20181204,22주차,258.8491667,98.9183333,8.6116667,0.5216667,1.0,221,0.52125,,0.0,,10,2.72,5.44,122,,수경
1139,farm05,20181205,22주차,266.0608333,98.9116667,12.1879167,1.3454167,0.0,1155,1.3454167,,0.0,,11,2.88,5.53,132,,수경
1139,farm05,20181206,22주차,273.9670833,98.8041667,9.23125,1.70125,1.0,902,1.7004167,,0.0,,10,2.73,5.22,115,,수경
1140,farm05,20181214,24주차,322.0458333,75.9145833,16.1754167,6.1841667,0.4166667,719,6.185,,0.0,,9,2.82,5.53,63,,수경
1140,farm05,20181215,24주차,293.8754167,75.6075,15.6629167,7.4283333,1.0,784,7.4283333,,0.0,,10,2.82,5.53,44,,수경
1140,farm05,20181216,24주차,266.2325,65.4325,16.1258333,7.1291667,1.0,1243,7.12875,,0.0,,11,2.61,6.08,81,,수경
1140,farm05,20181217,24주차,260.3670833,57.6229167,15.6045833,1.7629167,0.0,1308,1.7625,,0.0,,12,2.62,6.14,90,,수경
1140,farm05,20181218,24주차,273.93625,71.62875,14.705,0.6320833,0.0,691,0.6316667,,0.0,,10,2.83,5.51,37,,수경
1140,farm05,20181219,24주차,273.1304167,73.6516667,15.39125,4.1541667,1.0,918,4.15375,,0.0,,9,2.84,5.51,46,,수경
1140,farm05,20181220,24주차,250.0958333,63.8320833,14.6841667,-2.17125,0.0,1286,-2.1720833,,0.0,,11,2.64,6.22,85,,수경
1141,farm05,20181214,24주차,322.0458333,75.9145833,16.1754167,6.1841667,0.4166667,719,6.185,,0.0,,9,2.82,5.53,63,,수경
1141,farm05,20181215,24주차,293.8754167,75.6075,15.6629167,7.4283333,1.0,784,7.4283333,,0.0,,10,2.82,5.53,44,,수경
1141,farm05,20181216,24주차,266.2325,65.4325,16.1258333,7.1291667,1.0,1243,7.12875,,0.0,,11,2.61,6.08,81,,수경
1141,farm05,20181217,24주차,260.3670833,57.6229167,15.6045833,1.7629167,0.0,1308,1.7625,,0.0,,12,2.62,6.14,90,,수경
1141,farm05,20181218,24주차,273.93625,71.62875,14.705,0.6320833,0.0,691,0.6316667,,0.0,,10,2.83,5.51,37,,수경
1141,farm05,20181219,24주차,273.1304167,73.6516667,15.39125,4.1541667,1.0,918,4.15375,,0.0,,9,2.84,5.51,46,,수경
1141,farm05,20181220,24주차,250.0958333,63.8320833,14.6841667,-2.17125,0.0,1286,-2.1720833,,0.0,,11,2.64,6.22,85,,수경
1143,farm05,20181214,24주차,322.0458333,75.9145833,16.1754167,6.1841667,0.4166667,719,6.185,,0.0,,9,2.82,5.53,63,,수경
1143,farm05,20181215,24주차,293.8754167,75.6075,15.6629167,7.4283333,1.0,784,7.4283333,,0.0,,10,2.82,5.53,44,,수경
1143,farm05,20181216,24주차,266.2325,65.4325,16.1258333,7.1291667,1.0,1243,7.12875,,0.0,,11,2.61,6.08,81,,수경
1143,farm05,20181217,24주차,260.3670833,57.6229167,15.6045833,1.7629167,0.0,1308,1.7625,,0.0,,12,2.62,6.14,90,,수경
1143,farm05,20181218,24주차,273.93625,71.62875,14.705,0.6320833,0.0,691,0.6316667,,0.0,,10,2.83,5.51,37,,수경
1143,farm05,20181219,24주차,273.1304167,73.6516667,15.39125,4.1541667,1.0,918,4.15375,,0.0,,9,2.84,5.51,46,,수경
1143,farm05,20181220,24주차,250.0958333,63.8320833,14.6841667,-2.17125,0.0,1286,-2.1720833,,0.0,,11,2.64,6.22,85,,수경
1144,farm05,20181221,25주차,255.5629167,66.91375,13.6191667,-4.44125,1.0,980,-4.4404167,,0.0,,10,2.52,5.54,74,,수경
1144,farm05,20181222,25주차,258.5620833,61.1316667,14.8908333,-4.7975,1.0,1293,-4.7966667,,0.0,,12,2.58,6.12,88,,수경
1144,farm05,20181223,25주차,255.1158333,66.3254167,15.2554167,-2.4175,1.0,1290,-2.4175,,0.0,,11,2.61,6.18,87,,수경
1144,farm05,20181224,25주차,264.5533333,65.87,15.3545833,-3.08125,0.0,1339,-3.0816667,,0.0,,12,2.68,6.19,85,,수경
1144,farm05,20181225,25주차,273.38125,76.43,12.4441667,-0.6475,1.0,426,-0.6475,,0.0,,7,2.4,4.92,85,,수경
1144,farm05,20181226,25주차,257.6833333,71.3208333,14.5391667,0.0583333,0.0,979,0.0570833,,0.0,,9,2.78,4.75,139,,수경
1144,farm05,20181227,25주차,257.6533333,65.98625,15.9595833,-1.9754167,0.0,1334,-1.9758333,,0.0,,8,2.71,5.08,128,,수경
1146,farm05,20181221,25주차,255.5629167,66.91375,13.6191667,-4.44125,1.0,980,-4.4404167,,0.0,,10,2.52,5.54,74,,수경
1146,farm05,20181222,25주차,258.5620833,61.1316667,14.8908333,-4.7975,1.0,1293,-4.7966667,,0.0,,12,2.58,6.12,88,,수경
1146,farm05,20181223,25주차,255.1158333,66.3254167,15.2554167,-2.4175,1.0,1290,-2.4175,,0.0,,11,2.61,6.18,87,,수경
1146,farm05,20181224,25주차,264.5533333,65.87,15.3545833,-3.08125,0.0,1339,-3.0816667,,0.0,,12,2.68,6.19,85,,수경
1146,farm05,20181225,25주차,273.38125,76.43,12.4441667,-0.6475,1.0,426,-0.6475,,0.0,,7,2.4,4.92,85,,수경
1146,farm05,20181226,25주차,257.6833333,71.3208333,14.5391667,0.0583333,0.0,979,0.0570833,,0.0,,9,2.78,4.75,139,,수경
1146,farm05,20181227,25주차,257.6533333,65.98625,15.9595833,-1.9754167,0.0,1334,-1.9758333,,0.0,,8,2.71,5.08,128,,수경
1147,farm05,20181221,25주차,255.5629167,66.91375,13.6191667,-4.44125,1.0,980,-4.4404167,,0.0,,10,2.52,5.54,74,,수경
1147,farm05,20181222,25주차,258.5620833,61.1316667,14.8908333,-4.7975,1.0,1293,-4.7966667,,0.0,,12,2.58,6.12,88,,수경
1147,farm05,20181223,25주차,255.1158333,66.3254167,15.2554167,-2.4175,1.0,1290,-2.4175,,0.0,,11,2.61,6.18,87,,수경
1147,farm05,20181224,25주차,264.5533333,65.87,15.3545833,-3.08125,0.0,1339,-3.0816667,,0.0,,12,2.68,6.19,85,,수경
1147,farm05,20181225,25주차,273.38125,76.43,12.4441667,-0.6475,1.0,426,-0.6475,,0.0,,7,2.4,4.92,85,,수경
1147,farm05,20181226,25주차,257.6833333,71.3208333,14.5391667,0.0583333,0.0,979,0.0570833,,0.0,,9,2.78,4.75,139,,수경
1147,farm05,20181227,25주차,257.6533333,65.98625,15.9595833,-1.9754167,0.0,1334,-1.9758333,,0.0,,8,2.71,5.08,128,,수경
1148,farm05,20181228,26주차,274.755,76.7283333,12.36375,-2.0791667,0.0,387,-2.0795833,,0.0,,8,2.5,4.84,89,,수경
1148,farm05,20181229,26주차,268.1970833,69.60625,14.7666667,1.8520833,1.0,1164,1.8525,,0.0,,9,2.78,5.26,122,,수경
1148,farm05,20181230,26주차,255.72625,64.17125,14.5220833,-0.3670833,0.0,1323,-0.3675,,0.0,,7,2.75,5.06,124,,수경
1148,farm05,20181231,26주차,253.38625,62.725,14.7170833,-0.47375,0.0,1176,-0.4733333,,0.0,,7,2.78,4.76,133,,수경
1148,farm05,20190101,26주차,254.1966667,70.02625,13.96625,0.0575,0.0,936,0.0575,,0.0,,6,2.61,5.52,88,,수경
1148,farm05,20190102,26주차,245.7075,73.0958333,14.15,-0.6270833,0.0,876,-0.6275,,0.0,,11,2.73,5.02,67,,수경
1148,farm05,20190103,26주차,254.6029167,76.4608333,14.26375,2.11125,0.0,965,2.1108333,,0.0,,6,2.63,5.48,86,,수경
1149,farm05,20181228,26주차,274.755,76.7283333,12.36375,-2.0791667,0.0,387,-2.0795833,,0.0,,8,2.5,4.84,89,,수경
1149,farm05,20181229,26주차,268.1970833,69.60625,14.7666667,1.8520833,1.0,1164,1.8525,,0.0,,9,2.78,5.26,122,,수경
1149,farm05,20181230,26주차,255.72625,64.17125,14.5220833,-0.3670833,0.0,1323,-0.3675,,0.0,,7,2.75,5.06,124,,수경
1149,farm05,20181231,26주차,253.38625,62.725,14.7170833,-0.47375,0.0,1176,-0.4733333,,0.0,,7,2.78,4.76,133,,수경
1149,farm05,20190101,26주차,254.1966667,70.02625,13.96625,0.0575,0.0,936,0.0575,,0.0,,6,2.61,5.52,88,,수경
1149,farm05,20190102,26주차,245.7075,73.0958333,14.15,-0.6270833,0.0,876,-0.6275,,0.0,,11,2.73,5.02,67,,수경
1149,farm05,20190103,26주차,254.6029167,76.4608333,14.26375,2.11125,0.0,965,2.1108333,,0.0,,6,2.63,5.48,86,,수경
1150,farm05,20181228,26주차,274.755,76.7283333,12.36375,-2.0791667,0.0,387,-2.0795833,,0.0,,8,2.5,4.84,89,,수경
1150,farm05,20181229,26주차,268.1970833,69.60625,14.7666667,1.8520833,1.0,1164,1.8525,,0.0,,9,2.78,5.26,122,,수경
1150,farm05,20181230,26주차,255.72625,64.17125,14.5220833,-0.3670833,0.0,1323,-0.3675,,0.0,,7,2.75,5.06,124,,수경
1150,farm05,20181231,26주차,253.38625,62.725,14.7170833,-0.47375,0.0,1176,-0.4733333,,0.0,,7,2.78,4.76,133,,수경
1150,farm05,20190101,26주차,254.1966667,70.02625,13.96625,0.0575,0.0,936,0.0575,,0.0,,6,2.61,5.52,88,,수경
1150,farm05,20190102,26주차,245.7075,73.0958333,14.15,-0.6270833,0.0,876,-0.6275,,0.0,,11,2.73,5.02,67,,수경
1150,farm05,20190103,26주차,254.6029167,76.4608333,14.26375,2.11125,0.0,965,2.1108333,,0.0,,6,2.63,5.48,86,,수경
1151,farm05,20181228,26주차,274.755,76.7283333,12.36375,-2.0791667,0.0,387,-2.0795833,,0.0,,8,2.5,4.84,89,,수경
1151,farm05,20181229,26주차,268.1970833,69.60625,14.7666667,1.8520833,1.0,1164,1.8525,,0.0,,9,2.78,5.26,122,,수경
1151,farm05,20181230,26주차,255.72625,64.17125,14.5220833,-0.3670833,0.0,1323,-0.3675,,0.0,,7,2.75,5.06,124,,수경
1151,farm05,20181231,26주차,253.38625,62.725,14.7170833,-0.47375,0.0,1176,-0.4733333,,0.0,,7,2.78,4.76,133,,수경
1151,farm05,20190101,26주차,254.1966667,70.02625,13.96625,0.0575,0.0,936,0.0575,,0.0,,6,2.61,5.52,88,,수경
1151,farm05,20190102,26주차,245.7075,73.0958333,14.15,-0.6270833,0.0,876,-0.6275,,0.0,,11,2.73,5.02,67,,수경
1151,farm05,20190103,26주차,254.6029167,76.4608333,14.26375,2.11125,0.0,965,2.1108333,,0.0,,6,2.63,5.48,86,,수경
1152,farm05,20190104,27주차,260.60875,74.59125,15.5325,3.19625,1.0,1132,3.1958333,,0.0,,7,2.78,4.9,126,,수경
1152,farm05,20190105,27주차,268.4720833,78.0533333,15.7254167,4.79375,1.0,1074,4.7933333,,0.0,,9,2.72,5.33,106,,수경
1152,farm05,20190106,27주차,267.4558333,75.8208333,14.4391667,1.23125,0.0,1116,1.23125,,0.0,,7,2.76,5.37,118,,수경
1152,farm05,20190107,27주차,268.0158333,73.1104167,14.5166667,-0.1079167,0.0,1104,-0.1070833,,0.0,,7,2.78,4.94,135,,수경
1152,farm05,20190108,27주차,270.3133333,80.6704167,14.3408333,1.4741667,1.0,873,1.4729167,,0.0,,6,2.59,6.18,136,,수경
1152,farm05,20190109,27주차,245.2491667,77.85875,14.23625,-1.6475,0.0,1424,-1.6479167,,0.0,,8,2.74,5.3,137,,수경
1152,farm05,20190110,27주차,247.8070833,77.9583333,14.5408333,0.8083333,0.0,1261,0.8083333,,0.0,,7,2.72,5.05,124,,수경
1153,farm05,20190104,27주차,260.60875,74.59125,15.5325,3.19625,1.0,1132,3.1958333,,0.0,,7,2.78,4.9,126,,수경
1153,farm05,20190105,27주차,268.4720833,78.0533333,15.7254167,4.79375,1.0,1074,4.7933333,,0.0,,9,2.72,5.33,106,,수경
1153,farm05,20190106,27주차,267.4558333,75.8208333,14.4391667,1.23125,0.0,1116,1.23125,,0.0,,7,2.76,5.37,118,,수경
1153,farm05,20190107,27주차,268.0158333,73.1104167,14.5166667,-0.1079167,0.0,1104,-0.1070833,,0.0,,7,2.78,4.94,135,,수경
1153,farm05,20190108,27주차,270.3133333,80.6704167,14.3408333,1.4741667,1.0,873,1.4729167,,0.0,,6,2.59,6.18,136,,수경
1153,farm05,20190109,27주차,245.2491667,77.85875,14.23625,-1.6475,0.0,1424,-1.6479167,,0.0,,8,2.74,5.3,137,,수경
1153,farm05,20190110,27주차,247.8070833,77.9583333,14.5408333,0.8083333,0.0,1261,0.8083333,,0.0,,7,2.72,5.05,124,,수경
1154,farm05,20190104,27주차,260.60875,74.59125,15.5325,3.19625,1.0,1132,3.1958333,,0.0,,7,2.78,4.9,126,,수경
1154,farm05,20190105,27주차,268.4720833,78.0533333,15.7254167,4.79375,1.0,1074,4.7933333,,0.0,,9,2.72,5.33,106,,수경
1154,farm05,20190106,27주차,267.4558333,75.8208333,14.4391667,1.23125,0.0,1116,1.23125,,0.0,,7,2.76,5.37,118,,수경
1154,farm05,20190107,27주차,268.0158333,73.1104167,14.5166667,-0.1079167,0.0,1104,-0.1070833,,0.0,,7,2.78,4.94,135,,수경
1154,farm05,20190108,27주차,270.3133333,80.6704167,14.3408333,1.4741667,1.0,873,1.4729167,,0.0,,6,2.59,6.18,136,,수경
1154,farm05,20190109,27주차,245.2491667,77.85875,14.23625,-1.6475,0.0,1424,-1.6479167,,0.0,,8,2.74,5.3,137,,수경
1154,farm05,20190110,27주차,247.8070833,77.9583333,14.5408333,0.8083333,0.0,1261,0.8083333,,0.0,,7,2.72,5.05,124,,수경
1155,farm05,20190104,27주차,260.60875,74.59125,15.5325,3.19625,1.0,1132,3.1958333,,0.0,,7,2.78,4.9,126,,수경
1155,farm05,20190105,27주차,268.4720833,78.0533333,15.7254167,4.79375,1.0,1074,4.7933333,,0.0,,9,2.72,5.33,106,,수경
1155,farm05,20190106,27주차,267.4558333,75.8208333,14.4391667,1.23125,0.0,1116,1.23125,,0.0,,7,2.76,5.37,118,,수경
1155,farm05,20190107,27주차,268.0158333,73.1104167,14.5166667,-0.1079167,0.0,1104,-0.1070833,,0.0,,7,2.78,4.94,135,,수경
1155,farm05,20190108,27주차,270.3133333,80.6704167,14.3408333,1.4741667,1.0,873,1.4729167,,0.0,,6,2.59,6.18,136,,수경
1155,farm05,20190109,27주차,245.2491667,77.85875,14.23625,-1.6475,0.0,1424,-1.6479167,,0.0,,8,2.74,5.3,137,,수경
1155,farm05,20190110,27주차,247.8070833,77.9583333,14.5408333,0.8083333,0.0,1261,0.8083333,,0.0,,7,2.72,5.05,124,,수경
1156,farm05,20190125,30주차,258.4445833,77.7570833,16.27875,-0.0104167,1.0,1188,-0.0104167,,,6.25125,8,2.76,4.79,110,,수경
1156,farm05,20190126,30주차,291.3029167,74.5258333,16.8341667,2.20375,1.0,1235,2.2045833,,,6.1341667,9,2.77,4.82,131,,수경
1156,farm05,20190127,30주차,323.3683333,96.4504167,14.855,8.1904167,1.0,75,8.1908333,,,6.53,4,2.63,5.54,80,,수경
1156,farm05,20190128,30주차,261.9458333,78.6770833,16.4845833,4.68,,1451,4.68,,,6.20375,7,2.68,5.67,89,,수경
1156,farm05,20190129,30주차,279.7625,69.5179167,17.7041667,3.8,,1594,3.8008333,,,5.9666667,7,2.76,4.93,129,,수경
1156,farm05,20190130,30주차,281.1491667,76.8020833,17.90625,6.0129167,,1226,6.0133333,,,5.92375,9,2.73,5.38,138,,수경
1156,farm05,20190131,30주차,263.1741667,83.965,16.0808333,2.98625,1.0,929,2.9854167,,,6.2845833,7,2.67,5.55,81,,수경
1157,farm05,20190125,30주차,258.4445833,77.7570833,16.27875,-0.0104167,1.0,1188,-0.0104167,,,6.25125,8,2.76,4.79,110,,수경
1157,farm05,20190126,30주차,291.3029167,74.5258333,16.8341667,2.20375,1.0,1235,2.2045833,,,6.1341667,9,2.77,4.82,131,,수경
1157,farm05,20190127,30주차,323.3683333,96.4504167,14.855,8.1904167,1.0,75,8.1908333,,,6.53,4,2.63,5.54,80,,수경
1157,farm05,20190128,30주차,261.9458333,78.6770833,16.4845833,4.68,,1451,4.68,,,6.20375,7,2.68,5.67,89,,수경
1157,farm05,20190129,30주차,279.7625,69.5179167,17.7041667,3.8,,1594,3.8008333,,,5.9666667,7,2.76,4.93,129,,수경
1157,farm05,20190130,30주차,281.1491667,76.8020833,17.90625,6.0129167,,1226,6.0133333,,,5.92375,9,2.73,5.38,138,,수경
1157,farm05,20190131,30주차,263.1741667,83.965,16.0808333,2.98625,1.0,929,2.9854167,,,6.2845833,7,2.67,5.55,81,,수경
1158,farm05,20190125,30주차,258.4445833,77.7570833,16.27875,-0.0104167,1.0,1188,-0.0104167,,,6.25125,8,2.76,4.79,110,,수경
1158,farm05,20190126,30주차,291.3029167,74.5258333,16.8341667,2.20375,1.0,1235,2.2045833,,,6.1341667,9,2.77,4.82,131,,수경
1158,farm05,20190127,30주차,323.3683333,96.4504167,14.855,8.1904167,1.0,75,8.1908333,,,6.53,4,2.63,5.54,80,,수경
1158,farm05,20190128,30주차,261.9458333,78.6770833,16.4845833,4.68,,1451,4.68,,,6.20375,7,2.68,5.67,89,,수경
1158,farm05,20190129,30주차,279.7625,69.5179167,17.7041667,3.8,,1594,3.8008333,,,5.9666667,7,2.76,4.93,129,,수경
1158,farm05,20190130,30주차,281.1491667,76.8020833,17.90625,6.0129167,,1226,6.0133333,,,5.92375,9,2.73,5.38,138,,수경
1158,farm05,20190131,30주차,263.1741667,83.965,16.0808333,2.98625,1.0,929,2.9854167,,,6.2845833,7,2.67,5.55,81,,수경
1159,farm05,20190125,30주차,258.4445833,77.7570833,16.27875,-0.0104167,1.0,1188,-0.0104167,,,6.25125,8,2.76,4.79,110,,수경
1159,farm05,20190126,30주차,291.3029167,74.5258333,16.8341667,2.20375,1.0,1235,2.2045833,,,6.1341667,9,2.77,4.82,131,,수경
1159,farm05,20190127,30주차,323.3683333,96.4504167,14.855,8.1904167,1.0,75,8.1908333,,,6.53,4,2.63,5.54,80,,수경
1159,farm05,20190128,30주차,261.9458333,78.6770833,16.4845833,4.68,,1451,4.68,,,6.20375,7,2.68,5.67,89,,수경
1159,farm05,20190129,30주차,279.7625,69.5179167,17.7041667,3.8,,1594,3.8008333,,,5.9666667,7,2.76,4.93,129,,수경
1159,farm05,20190130,30주차,281.1491667,76.8020833,17.90625,6.0129167,,1226,6.0133333,,,5.92375,9,2.73,5.38,138,,수경
1159,farm05,20190131,30주차,263.1741667,83.965,16.0808333,2.98625,1.0,929,2.9854167,,,6.2845833,7,2.67,5.55,81,,수경
